;0
336;https://www.lemonde.fr/culture/article/2014/10/10/10-raisons-de-sortir-ce-week-end_4504200_3246.html?xtmc=plastique_ocean&xtcr=403
337;https://www.lemonde.fr/archives/article/1957/09/12/une-annee-entiere-d-etudes-et-de-mise-au-point_2323977_1819218.html?xtmc=plastique_ocean&xtcr=423
338;https://www.lemonde.fr/planete/article/2007/08/03/le-canada-et-les-etats-unis-s-inquietent-des-appetits-russes-en-arctique_941746_3244.html?xtmc=plastique_ocean&xtcr=48
339;https://www.lemonde.fr/planete/article/2014/05/29/l-arsenal-legislatif-de-san-francisco-pour-arriver-au-zero-dechet_4421689_3244.html?xtmc=plastique_ocean&xtcr=78
340;https://www.lemonde.fr/archives/article/1965/04/14/victor-hugo-imagier-de-l-ombre_2182890_1819218.html?xtmc=plastique_ocean&xtcr=31
341;https://www.lemonde.fr/planete/article/2016/12/26/a-la-pointe-sud-de-l-espagne-donana-un-paradis-en-peril_5053906_3244.html?xtmc=plastique_ocean&xtcr=326
342;https://www.lemonde.fr/planete/article/2015/09/01/d-ici-a-2050-la-quasi-totalite-des-oiseaux-marins-auront-ingere-du-plastique_4741906_3244.html?xtmc=plastique_ocean&xtcr=17
343;https://www.lemonde.fr/archives/article/2000/10/07/echecs-a-perpete_104357_1819218.html?xtmc=plastique_ocean&xtcr=491
344;https://www.lemonde.fr/m-perso/article/2016/09/26/guy-delisle-je-suis-allergique-aux-slogans_5003615_4497916.html?xtmc=plastique_ocean&xtcr=276
345;https://www.lemonde.fr/archives/article/1995/03/23/atlantis-ressuscitee_3869257_1819218.html?xtmc=plastique_ocean&xtcr=209
346;https://www.lemonde.fr/archives/article/1999/10/13/dans-l-ancienne-place-forte-des-milices-au-timor-oriental-des-taches-rouges-sur-les-murs-du-stade_3569000_1819218.html?xtmc=plastique_ocean&xtcr=337
347;https://www.lemonde.fr/planete/article/2014/08/13/les-tortues-marines-grandes-navigatrices-de-l-ocean-indien_4470946_3244.html?xtmc=plastique_ocean&xtcr=163
348;https://www.lemonde.fr/archives/article/1973/12/10/les-hauts-plateaux-de-la-bolivie-au-perou-dans-la-poussiere-d-un-monde-disparu_3096976_1819218.html?xtmc=plastique_ocean&xtcr=395
349;https://www.lemonde.fr/a-la-une/article/2005/05/27/les-blessures-d-aneho-la-togolaise_654821_3208.html?xtmc=plastique_ocean&xtcr=474
350;https://www.lemonde.fr/archives/article/2001/08/10/chman-les-barjots-du-banja_213700_1819218.html?xtmc=plastique_ocean&xtcr=497
351;https://www.lemonde.fr/archives/article/2002/03/27/sous-les-murailles-d-el-jadida_268435_1819218.html?xtmc=plastique_ocean&xtcr=448
352;https://www.lemonde.fr/pollution/article/2015/05/15/a-l-assaut-des-grands-vortex-de-dechets-dans-les-oceans_4634241_1652666.html?xtmc=plastique_ocean&xtcr=113
353;https://www.lemonde.fr/archives/article/2000/10/08/echecs-a-perpete_3714949_1819218.html?xtmc=plastique_ocean&xtcr=467
354;https://www.lemonde.fr/archives/article/1994/05/29/environnement-la-fin-de-la-conference-de-puerto-vallarta-au-mexique-le-japon-essuie-un-nouveau-revers-pour-l-attribution-des-quotas-de-baleines_3831298_1819218.html?xtmc=plastique_ocean&xtcr=296
355;https://www.lemonde.fr/archives/article/1971/09/25/une-saison-au-fil-de-l-eau_2446947_1819218.html?xtmc=plastique_ocean&xtcr=189
356;https://www.lemonde.fr/cinema/article/2014/10/07/le-paradis-les-mythes-revisites-par-alain-cavalier_4501580_3476.html?xtmc=plastique_ocean&xtcr=254
357;https://www.lemonde.fr/archives/article/1969/07/07/les-vacanciers-du-bord-de-veau_2413747_1819218.html?xtmc=plastique_ocean&xtcr=238
358;https://www.lemonde.fr/archives/article/1981/06/03/de-montpellier-a-geneve-spectacles-enfants-et-merveilles_3044125_1819218.html?xtmc=plastique_ocean&xtcr=256
359;https://www.lemonde.fr/ameriques/article/2014/10/02/la-californie-bannit-les-sacs-en-plastique-de-ses-commerces_4498995_3222.html?xtmc=plastique_ocean&xtcr=47
360;https://www.lemonde.fr/planete/article/2010/08/18/en-amerique-latine-la-nina-souffle-le-froid-jusqu-en-amazonie_1400093_3244.html?xtmc=plastique_ocean&xtcr=130
361;https://www.lemonde.fr/cinema/article/2010/01/26/in-the-air-le-plus-seduisant-des-laquais-du-grand-capital_1296866_3476.html?xtmc=plastique_ocean&xtcr=281
362;https://www.lemonde.fr/archives/article/2000/08/18/la-cave_87787_1819218.html?xtmc=plastique_ocean&xtcr=540
363;https://www.lemonde.fr/m-mode/article/2018/11/12/le-renouveau-ferragamo_5382181_4497335.html?xtmc=plastique_ocean&xtcr=339
364;https://www.lemonde.fr/archives/article/1974/06/15/les-parcs-regionaux-pas-a-pas-les-veillees-ndash-decouvertes-du-haut-languedoc_3092123_1819218.html?xtmc=plastique_ocean&xtcr=416
365;https://www.lemonde.fr/a-la-une/article/2007/01/25/le-petit-poucet-de-la-grande-mode_859662_3208.html?xtmc=plastique_ocean&xtcr=468
366;https://www.lemonde.fr/archives/article/2002/08/16/la-nouvelle-de-pierre-bordage_287507_1819218.html?xtmc=plastique_ocean&xtcr=541
367;https://www.lemonde.fr/culture/article/2019/01/24/en-quatorze-albums-la-selection-bd-du-monde-des-livres_5413644_3246.html?xtmc=plastique_ocean&xtcr=466
368;https://www.lemonde.fr/international/article/2016/07/08/mare-nostrum-ses-plages-ses-plaies_4966517_3210.html?xtmc=plastique_ocean&xtcr=169
369;https://www.lemonde.fr/archives/article/2000/07/29/des-centaines-de-clandestins-rejoignent-les-canaries-dans-des-embarcations-de-fortune_3714243_1819218.html?xtmc=plastique_ocean&xtcr=334
370;https://www.lemonde.fr/idees/article/2018/07/13/alternatives-au-plastique-un-surcout-injuste_5331084_3232.html?xtmc=plastique_ocean&xtcr=20
371;https://www.lemonde.fr/archives/article/1990/12/26/savary-visite-paris-french-cancan-et-comediens-survoltes-dans-une-vie-parisienne-d-offenbach-a-geneve_4014782_1819218.html?xtmc=plastique_ocean&xtcr=129
372;https://www.lemonde.fr/archives/article/1974/04/12/bataille-d-experts-au-proces-des-boues-rouges-qui-reprend-a-livourne_2523812_1819218.html?xtmc=plastique_ocean&xtcr=101
373;https://www.lemonde.fr/archives/article/1979/10/04/le-labyrinthe-pollock_2791148_1819218.html?xtmc=plastique_ocean&xtcr=499
374;https://www.lemonde.fr/m-voyage-le-lieu/article/2016/09/13/aux-maldives-le-touriste-sauve-la-planete_4996697_4497643.html?xtmc=plastique_ocean&xtcr=118
375;https://www.lemonde.fr/cinema/article/2009/07/07/montrer-le-film-dans-un-pays-sans-salles_1216260_3476.html?xtmc=plastique_ocean&xtcr=65
376;https://www.lemonde.fr/archives/article/1962/02/22/comment-s-est-deroulee-l-operation_2351034_1819218.html?xtmc=plastique_ocean&xtcr=219
377;https://www.lemonde.fr/musiques/article/2018/09/20/musique-dhafer-youssef-le-reve-comme-un-ressort_5357754_1654986.html?xtmc=plastique_ocean&xtcr=156
378;https://www.lemonde.fr/livres/article/2017/05/04/figures-libres-a-l-aise-dans-la-poubelle_5122034_3260.html?xtmc=plastique_ocean&xtcr=152
379;https://www.lemonde.fr/archives/article/1983/08/25/l-emotion-de-la-photosynthese_2825902_1819218.html?xtmc=plastique_ocean&xtcr=370
380;https://www.lemonde.fr/planete/article/2008/03/18/voyage-dans-la-poubelle-du-pacifique_1024537_3244.html?xtmc=plastique_ocean&xtcr=7
381;https://www.lemonde.fr/archives/article/1986/09/13/safari-squales_2927971_1819218.html?xtmc=plastique_ocean&xtcr=391
382;https://www.lemonde.fr/archives/article/1999/08/05/a-la-recherche-des-secrets-du-climat-sur-le-toit-des-andes_3584602_1819218.html?xtmc=plastique_ocean&xtcr=379
383;https://www.lemonde.fr/culture/article/2012/12/04/les-hauts-de-hurlevent-les-hurlevent-rendus-a-leur-sauvagerie_1799709_3246.html?xtmc=plastique_ocean&xtcr=128
384;https://www.lemonde.fr/archives/article/2002/11/29/a-mombasa-un-veritable-carnage-a-ete-evite-de-justesse_300136_1819218.html?xtmc=plastique_ocean&xtcr=210
385;https://www.lemonde.fr/archives/article/1985/04/19/malcolm-de-chazal-le-sorcier-de-l-ile-maurice_2749231_1819218.html?xtmc=plastique_ocean&xtcr=122
386;https://www.lemonde.fr/culture/article/2014/02/18/la-grande-aventure-lego-deconstruction-des-mythes-modernes-facon-lego_4368381_3246.html?xtmc=plastique_ocean&xtcr=249
387;https://www.lemonde.fr/culture/article/2010/12/09/zineb-sedira-gardienne-d-images_1451284_3246.html?xtmc=plastique_ocean&xtcr=295
388;https://www.lemonde.fr/a-la-une/article/2005/10/20/mayotte-porte-derobee-de-l-europe_701477_3208.html?xtmc=plastique_ocean&xtcr=470
389;https://www.lemonde.fr/archives/article/1968/10/18/ii-un-pretre-colombien-face-a-la-misere_2494544_1819218.html?xtmc=plastique_ocean&xtcr=481
390;https://www.lemonde.fr/culture/article/2012/09/27/l-homme-animal-suicidaire_1766966_3246.html?xtmc=plastique_ocean&xtcr=520
391;https://www.lemonde.fr/archives/article/2002/11/14/sables-deserts-et-rivages_4245713_1819218.html?xtmc=plastique_ocean&xtcr=307
392;https://www.lemonde.fr/archives/article/1990/12/26/savary-visite-paris-french-cancan-et-comediens-survoltes-dans-une-vie-parisienne-d-offenbach-a-geneve_4014782_1819218.html?xtmc=plastique_ocean&xtcr=172
393;https://www.lemonde.fr/archives/article/1974/03/20/les-detritus-du-pacifique_2515118_1819218.html?xtmc=plastique_ocean&xtcr=55
394;https://www.lemonde.fr/m-perso/article/2016/12/19/stephane-bern-nous-vivons-une-epoque-d-inculture-decomplexee_5051289_4497916.html?xtmc=plastique_ocean&xtcr=135
395;https://www.lemonde.fr/archives/article/1992/11/21/escales-mickey-sous-la-pluie_3927692_1819218.html?xtmc=plastique_ocean&xtcr=271
396;https://www.lemonde.fr/planete/article/2010/09/19/plastique-l-ennemi-intime_1412130_3244.html?xtmc=plastique_ocean&xtcr=45
397;https://www.lemonde.fr/archives/article/1970/01/01/entretien-avec-m-philippe-harle-architecte-naval-de-la-nouvelle-jauge-a-la-competition-olympique_3119390_1819218.html?xtmc=plastique_ocean&xtcr=175
398;https://www.lemonde.fr/archives/article/1995/10/26/waterworld-le-film-le-plus-cher-de-l-histoire-du-cinema-debarque-en-france_3885175_1819218.html?xtmc=plastique_ocean&xtcr=242
399;https://www.lemonde.fr/archives/article/1993/04/21/soudan-la-grande-misere-des-deplaces-chassees-par-la-secheresse-et-la-guerre-civile-qui-ravagent-le-sud-du-pays-plus-de-huit-cent-mille-personnes-vegetent-dans-des-camps-autour-de_3916668_1819218.html?xtmc=plastique_ocean&xtcr=454
400;https://www.lemonde.fr/archives/article/1993/06/19/en-france-les-megalithes-du-bocage_3950358_1819218.html?xtmc=plastique_ocean&xtcr=457
401;https://www.lemonde.fr/afrique/article/2017/08/22/sierra-leone-apres-les-inondations-les-victimes-livrees-a-elles-memes_5175276_3212.html?xtmc=plastique_ocean&xtcr=231
402;https://www.lemonde.fr/jeux-olympiques-toute-l-actualite/article/2008/08/13/a-pekin-l-histoire-officielle-s-ecrit-au-musee_1083107_1074179.html?xtmc=plastique_ocean&xtcr=269
403;https://www.lemonde.fr/planete/article/2012/01/09/les-debris-du-tsunami-japonais-s-approchent-du-canada_1627416_3244.html?xtmc=plastique_ocean&xtcr=86
404;https://www.lemonde.fr/disparitions/article/2008/02/16/kon-ichikawa_1012223_3382.html?xtmc=plastique_ocean&xtcr=174
405;https://www.lemonde.fr/archives/article/1984/12/18/les-yankees-sont-la_3022431_1819218.html?xtmc=plastique_ocean&xtcr=94
406;https://www.lemonde.fr/archives/article/1985/03/20/15-morts-au-cours-d-emeutes-dans-les-cites-noires_2743732_1819218.html?xtmc=plastique_ocean&xtcr=57
407;https://www.lemonde.fr/a-bord-de-l-aquarius/article/2016/07/07/la-mediterranee-sur-un-canot-dix-heures-en-enfer_4965351_4961323.html?xtmc=plastique_ocean&xtcr=225
408;https://www.lemonde.fr/archives/article/2004/03/21/comores-un-candidat-interpelle-apres-le-saccage-de-quatre-bureaux-de-vote_357609_1819218.html?xtmc=plastique_ocean&xtcr=160
409;https://www.lemonde.fr/international/article/2016/12/16/au-kenya-les-refugies-pieges-de-dadaab_5050140_3210.html?xtmc=plastique_ocean&xtcr=517
410;https://www.lemonde.fr/a-la-une/article/2011/06/22/le-tsunami-a-accouche-d-une-mer-de-dechets_1539224_3208.html?xtmc=plastique_ocean&xtcr=106
411;https://www.lemonde.fr/societe/article/2003/12/01/la-villette-s-adapte-aux-handicapes_344245_3224.html?xtmc=plastique_ocean&xtcr=257
412;https://www.lemonde.fr/archives/article/1984/10/29/coups-de-sonar_3006998_1819218.html?xtmc=plastique_ocean&xtcr=362
413;https://www.lemonde.fr/planete/article/2016/04/12/pollution-marine-les-plastiques-premiers-predateurs-des-oceans-alerte-une-ong_4900305_3244.html?xtmc=plastique_ocean&xtcr=9
414;https://www.lemonde.fr/cinema/article/2007/01/16/les-climats-desamour-en-trois-mouvements_855991_3476.html?xtmc=plastique_ocean&xtcr=255
415;https://www.lemonde.fr/festival/article/2015/08/10/bal-d-imposteurs-au-pole-nord_4718932_4415198.html?xtmc=plastique_ocean&xtcr=495
416;https://www.lemonde.fr/big-browser/article/2017/09/19/pour-sauver-les-oceans-des-dechets-plastiques-devenez-citoyens-des-iles-poubelles_5187925_4832693.html?xtmc=plastique_ocean&xtcr=59
417;https://www.lemonde.fr/archives/article/2001/08/10/chman-les-barjots-du-banja_213700_1819218.html?xtmc=plastique_ocean&xtcr=485
418;https://www.lemonde.fr/archives/article/2000/03/02/sur-le-chemin-des-capitales-khmeres_3684284_1819218.html?xtmc=plastique_ocean&xtcr=333
419;https://www.lemonde.fr/archives/article/1993/09/14/la-fete-de-l-humanite-les-communistes-appellent-a-faire-echec-au-plan-balladur_3944095_1819218.html?xtmc=plastique_ocean&xtcr=336
420;https://www.lemonde.fr/archives/article/2002/08/31/la-critique-de-jean-francois-rauger_4259251_1819218.html?xtmc=plastique_ocean&xtcr=411
421;https://www.lemonde.fr/archives/article/1977/06/29/d-innombrables-questions_2868052_1819218.html?xtmc=plastique_ocean&xtcr=111
422;https://www.lemonde.fr/sport/article/2013/01/26/alessandro-di-benedetto-faire-partager-un-autre-vendee-globe_1823060_3242.html?xtmc=plastique_ocean&xtcr=114
423;https://www.lemonde.fr/archives/article/1993/08/10/l-ete-festival-tristan-envoute-bayreuth-la-mise-en-scene-de-tristan-et-isolde-par-heiner-muller-triomphe-dans-la-ville-de-wagner_3942500_1819218.html?xtmc=plastique_ocean&xtcr=353
424;https://www.lemonde.fr/archives/article/2002/10/04/dolce-vita-sur-ordonnance_292939_1819218.html?xtmc=plastique_ocean&xtcr=402
425;https://www.lemonde.fr/archives/article/1977/01/03/geographie-et-humanisme-a-propos-de-l-auvergne_2854246_1819218.html?xtmc=plastique_ocean&xtcr=505
426;https://www.lemonde.fr/archives/article/1991/01/22/les-trompe-la-mort-d-el-ahsa-moteurs-hurlants-les-jaguar-francais-foncent-sur-le-koweit_4014281_1819218.html?xtmc=plastique_ocean&xtcr=327
427;https://www.lemonde.fr/archives/article/1993/06/08/perspectives-elf-des-marecages-a-l-ocean_3945559_1819218.html?xtmc=plastique_ocean&xtcr=298
428;https://www.lemonde.fr/archives/article/1983/08/27/man-uvres-a-l-ancienne_2826136_1819218.html?xtmc=plastique_ocean&xtcr=369
429;https://www.lemonde.fr/international/article/2017/03/30/clipperton-petit-bout-de-france-delaisse-dans-l-ocean-pacifique_5103163_3210.html?xtmc=plastique_ocean&xtcr=309
430;https://www.lemonde.fr/archives/article/2000/09/14/sydney-la-magnifique_3710608_1819218.html?xtmc=plastique_ocean&xtcr=310
431;https://www.lemonde.fr/idees/article/2010/03/03/haiti-paroles-de-survivants-par-jean-pierre-langellier_1313834_3232.html?xtmc=plastique_ocean&xtcr=284
432;https://www.lemonde.fr/sciences/article/2017/11/08/peche-au-plastique-en-region-polaire_5212019_1650684.html?xtmc=plastique_ocean&xtcr=46
433;https://www.lemonde.fr/archives/article/1974/09/28/le-grand-pavois-de-la-rochelle-bourse-aux-bateaux-bourse-aux-nouvelles_3089568_1819218.html?xtmc=plastique_ocean&xtcr=248
434;https://www.lemonde.fr/archives/article/1993/09/14/la-fete-de-l-humanite-les-communistes-appellent-a-faire-echec-au-plan-balladur_3944095_1819218.html?xtmc=plastique_ocean&xtcr=354
435;https://www.lemonde.fr/archives/article/1987/04/01/victimes-de-la-politique-d-urbanisation-ordonnee-les-surplus-people-en-afrique-du-sud_4054795_1819218.html?xtmc=plastique_ocean&xtcr=419
436;https://www.lemonde.fr/international/article/2016/10/07/honduras-et-salvador-la-gangrene-des-maras_5009866_3210.html?xtmc=plastique_ocean&xtcr=532
437;https://www.lemonde.fr/archives/article/1971/04/24/le-petit-matin_2461426_1819218.html?xtmc=plastique_ocean&xtcr=154
438;https://www.lemonde.fr/archives/article/1985/04/01/la-plage_2748699_1819218.html?xtmc=plastique_ocean&xtcr=312
439;https://www.lemonde.fr/archives/article/1972/09/06/iii-un-ocean-terrestre_2387892_1819218.html?xtmc=plastique_ocean&xtcr=460
440;https://www.lemonde.fr/archives/article/1997/06/13/mirages-de-melville_3791859_1819218.html?xtmc=plastique_ocean&xtcr=198
441;https://www.lemonde.fr/planete/article/2016/10/18/cotons-tiges-bibles-et-bouteilles-plastiques-sur-les-traces-de-dechets-d-eau-douce_5015747_3244.html?xtmc=plastique_ocean&xtcr=187
442;https://www.lemonde.fr/archives/article/1974/02/08/ii-d-un-catechisme-a-l-autre_2531315_1819218.html?xtmc=plastique_ocean&xtcr=501
443;https://www.lemonde.fr/archives/article/1997/05/30/tous-touristes_3763669_1819218.html?xtmc=plastique_ocean&xtcr=359
444;https://www.lemonde.fr/archives/article/1994/11/25/supplement-10e-salon-du-livre-de-jeunesse-de-montreuil-kveta-pacovska-l-esquive-et-la-pirouette_3850399_1819218.html?xtmc=plastique_ocean&xtcr=418
445;https://www.lemonde.fr/archives/article/1983/04/30/tirer-des-bords-en-foret_2848809_1819218.html?xtmc=plastique_ocean&xtcr=330
446;https://www.lemonde.fr/planete/article/2017/07/11/haute-mer-on-ne-veut-pas-transformer-les-oceans-en-aquarium_5159178_3244.html?xtmc=plastique_ocean&xtcr=380
447;https://www.lemonde.fr/archives/article/1997/05/30/tous-touristes_3763669_1819218.html?xtmc=plastique_ocean&xtcr=377
448;https://www.lemonde.fr/archives/article/1954/05/19/monika-et-le-nouveau-cinema-suedois_2029078_1819218.html?xtmc=plastique_ocean&xtcr=436
449;https://www.lemonde.fr/planete/article/2011/10/20/au-mozambique-je-suis-fiere-aujourd-hui-que-tous-mes-enfants-aillent-a-l-ecole_1590839_3244.html?xtmc=plastique_ocean&xtcr=263
450;https://www.lemonde.fr/international/article/2016/07/08/mare-nostrum-ses-plages-ses-plaies_4966517_3210.html?xtmc=plastique_ocean&xtcr=131
451;https://www.lemonde.fr/archives/article/2003/03/11/la-memoire-de-l-eau_312472_1819218.html?xtmc=plastique_ocean&xtcr=504
452;https://www.lemonde.fr/archives/article/1995/03/23/eclats-noirs_3869258_1819218.html?xtmc=plastique_ocean&xtcr=449
453;https://www.lemonde.fr/archives/article/2002/10/25/le-joola-titanic-africain_4251863_1819218.html?xtmc=plastique_ocean&xtcr=471
454;https://www.lemonde.fr/archives/article/1964/06/20/l-operation-message-a-la-mer-a-commence_2114490_1819218.html?xtmc=plastique_ocean&xtcr=58
455;https://www.lemonde.fr/biodiversite/article/2016/07/06/la-chine-attise-le-trafic-international-de-civelles_4964554_1652692.html?xtmc=plastique_ocean&xtcr=451
456;https://www.lemonde.fr/archives/article/2002/07/12/a-avignon-toute-la-rage-de-medee-en-exhibition_4233666_1819218.html?xtmc=plastique_ocean&xtcr=283
457;https://www.lemonde.fr/afrique/article/2016/04/26/sur-la-cote-du-kenya-3-6-les-corbeaux-cette-menace-qui-vient-du-ciel_4908939_3212.html?xtmc=plastique_ocean&xtcr=361
458;https://www.lemonde.fr/archives/article/1971/01/01/m-edward-heath-vise-l-admirals-cup_2456507_1819218.html?xtmc=plastique_ocean&xtcr=288
459;https://www.lemonde.fr/archives/article/1988/02/09/mobilisation-en-bretagne-contre-la-maree-noire-la-pollution-toujours-recommencee_4063341_1819218.html?xtmc=plastique_ocean&xtcr=203
460;https://www.lemonde.fr/pixels/article/2015/12/15/haut-debit-en-eau-profonde_4832100_4408996.html?xtmc=plastique_ocean&xtcr=313
461;https://www.lemonde.fr/archives/article/2002/06/15/les-gens-du-monde_4226118_1819218.html?xtmc=plastique_ocean&xtcr=170
462;https://www.lemonde.fr/archives/article/1990/09/15/iona-dernier-repos-des-rois-d-ecosse_3984967_1819218.html?xtmc=plastique_ocean&xtcr=434
463;https://www.lemonde.fr/archives/article/1993/04/25/cites-carcassonne-la-citadelle-a-la-rescousse-de-la-ville_3917428_1819218.html?xtmc=plastique_ocean&xtcr=456
464;https://www.lemonde.fr/archives/article/1975/07/05/la-memoire-des-antiquaires_2573577_1819218.html?xtmc=plastique_ocean&xtcr=278
465;https://www.lemonde.fr/archives/article/1976/02/13/florilege-contemporain-au-musee-national-d-art-moderne_2959366_1819218.html?xtmc=plastique_ocean&xtcr=264
466;https://www.lemonde.fr/planete/article/2010/12/13/arnold-schwarzenegger-veut-bannir-les-sacs-plastique_1452682_3244.html?xtmc=plastique_ocean&xtcr=24
467;https://www.lemonde.fr/planete/article/2013/10/22/de-nouvelles-menaces-pesent-sur-la-protection-de-la-mediterranee_3500769_3244.html?xtmc=plastique_ocean&xtcr=200
468;https://www.lemonde.fr/planete/article/2014/08/08/trois-fois-plus-de-mercure-a-la-surface-des-oceans-depuis-le-debut-de-l-ere-industrielle_4469100_3244.html?xtmc=plastique_ocean&xtcr=252
469;https://www.lemonde.fr/archives/article/1994/03/26/arts-de-van-gogh-a-mondrian-au-musee-d-art-moderne-de-la-ville-de-paris-verites-de-la-peinture_3832123_1819218.html?xtmc=plastique_ocean&xtcr=406
470;https://www.lemonde.fr/voyage/article/2009/03/01/voyages-gourmands_1339344_3546.html?xtmc=plastique_ocean&xtcr=180
471;https://www.lemonde.fr/planete/article/2011/01/06/la-mediterranee-polluee-par-les-rebuts-de-plastique_1461788_3244.html?xtmc=plastique_ocean&xtcr=63
472;https://www.lemonde.fr/planete/article/2017/04/19/dans-l-arctique-aussi-les-dechets-plastiques-s-accumulent_5113687_3244.html?xtmc=plastique_ocean&xtcr=34
473;https://www.lemonde.fr/archives/article/2002/08/07/les-adresses_4259138_1819218.html?xtmc=plastique_ocean&xtcr=157
474;https://www.lemonde.fr/planete/article/2018/07/04/goelette-scientifique-tara-journal-de-bord-n-7-algues-plancton-et-spleen_5325698_3244.html?xtmc=plastique_ocean&xtcr=194
475;https://www.lemonde.fr/archives/article/1985/01/28/les-plus-legers-que-l-air-sont-de-retour_2760798_1819218.html?xtmc=plastique_ocean&xtcr=490
476;https://www.lemonde.fr/planete/article/2010/03/05/un-continent-de-dechets-plastiques-a-ete-decouvert-dans-l-atlantique-nord_1314831_3244.html?xtmc=plastique_ocean&xtcr=37
477;https://www.lemonde.fr/archives/article/1987/02/07/san-francisco-tremblez-pour-eux_4023720_1819218.html?xtmc=plastique_ocean&xtcr=464
478;https://www.lemonde.fr/archives/article/2002/07/06/l-amour-de-la-mer_283865_1819218.html?xtmc=plastique_ocean&xtcr=186
479;https://www.lemonde.fr/vous/article/2007/03/14/deux-papous-a-paris_882964_3238.html?xtmc=plastique_ocean&xtcr=512
480;https://www.lemonde.fr/archives/article/1980/07/18/montreal-salut-la-parente_2793758_1819218.html?xtmc=plastique_ocean&xtcr=536
481;https://www.lemonde.fr/m-mode/article/2018/11/12/le-renouveau-ferragamo_5382181_4497335.html?xtmc=plastique_ocean&xtcr=357
482;https://www.lemonde.fr/archives/article/1974/05/17/deux-films-pour-irriter-la-censure_2522482_1819218.html?xtmc=plastique_ocean&xtcr=308
483;https://www.lemonde.fr/ete/article/2011/07/14/comment-le-surfeur-jack-johnson-est-devenu-un-chanteur-ecolo-et-tourne-vers-l-ocean_1548739_1383719.html?xtmc=plastique_ocean&xtcr=109
484;https://www.lemonde.fr/une-abonnes/article/2004/06/02/la-sexualite-contrariee-des-manchots-bagues_367144_3207.html?xtmc=plastique_ocean&xtcr=108
485;https://www.lemonde.fr/archives/article/1999/11/26/4-une-poubelle-nommee-terre-les-experts-revent-du-zero-dechet_3594603_1819218.html?xtmc=plastique_ocean&xtcr=465
486;https://www.lemonde.fr/culture/article/2005/05/28/arts-primitifs-la-decouverte-de-douze-familles-de-masques-a-travers-le-monde-et-le-temps_655263_3246.html?xtmc=plastique_ocean&xtcr=302
487;https://www.lemonde.fr/archives/article/1976/10/06/iii-du-beurre-ou-des-canons_2947842_1819218.html?xtmc=plastique_ocean&xtcr=514
488;https://www.lemonde.fr/livres/article/2011/10/06/malcolm-de-chazal-poete-sous-tension_1582881_3260.html?xtmc=plastique_ocean&xtcr=218
489;https://www.lemonde.fr/archives/article/1999/10/19/a-suai-au-timor-oriental-des-taches-de-sang-des-restes-humains-calcines_3572593_1819218.html?xtmc=plastique_ocean&xtcr=226
490;https://www.lemonde.fr/archives/article/1980/07/24/l-austere-cantate-de-braque_2794120_1819218.html?xtmc=plastique_ocean&xtcr=386
491;https://www.lemonde.fr/archives/article/1970/07/27/pour-suivre-une-course-croisiere_2651821_1819218.html?xtmc=plastique_ocean&xtcr=286
492;https://www.lemonde.fr/archives/article/1982/02/22/les-parking-boys-du-pere-grol-au-kenya_2886833_1819218.html?xtmc=plastique_ocean&xtcr=477
493;https://www.lemonde.fr/archives/article/1956/03/19/fievre-sur-anathan-de-joseph-von-sternberg_2238172_1819218.html?xtmc=plastique_ocean&xtcr=201
494;https://www.lemonde.fr/archives/article/1994/05/06/le-chant-des-rocheuses_3831211_1819218.html?xtmc=plastique_ocean&xtcr=511
495;https://www.lemonde.fr/afrique/article/2016/04/26/sur-la-cote-du-kenya-3-6-les-corbeaux-cette-menace-qui-vient-du-ciel_4908939_3212.html?xtmc=plastique_ocean&xtcr=343
496;https://www.lemonde.fr/sciences/article/2013/04/26/l-expedition-tara-ocean-reprend-la-mer-vers-l-arctique_3167063_1650684.html?xtmc=plastique_ocean&xtcr=277
497;https://www.lemonde.fr/pollution/article/2018/05/29/bruxelles-veut-bannir-les-plastiques-jetables_5306146_1652666.html?xtmc=plastique_ocean&xtcr=32
498;https://www.lemonde.fr/contaminations-long-format/article/2018/09/08/l-ocean-pacifique-cimetiere-de-milliards-de-microplastiques_5352017_5347510.html?xtmc=plastique_ocean&xtcr=41
499;https://www.lemonde.fr/archives/article/1993/07/21/le-zaire-a-la-derive-deux-gouvernements-deux-parlements-une-monnaie-ruinee-et-toujours-le-meme-chef-d-etat_3953767_1819218.html?xtmc=plastique_ocean&xtcr=461
500;https://www.lemonde.fr/archives/article/2004/12/06/la-tortue-luth-coincee-entre-filets-de-peche-et-sacs-en-plastique_389847_1819218.html?xtmc=plastique_ocean&xtcr=208
501;https://www.lemonde.fr/voyage/article/2006/02/17/la-laponie-finlandaise-a-motoneige_742463_3546.html?xtmc=plastique_ocean&xtcr=412
502;https://www.lemonde.fr/argent/article/2018/07/20/carte-bancaire-a-l-etranger-la-bonne-strategie-pour-limiter-les-frais_5333815_1657007.html?xtmc=plastique_ocean&xtcr=168
503;https://www.lemonde.fr/planete/article/2016/04/18/ces-radeaux-de-bambou-qui-depeuplent-les-mers_4904293_3244.html?xtmc=plastique_ocean&xtcr=124
504;https://www.lemonde.fr/archives/article/2005/01/04/l-inde-entend-demontrer-sa-capacite-a-gerer-seule-la-crise-pour-tenir-son-rang-dans-la-region_392853_1819218.html?xtmc=plastique_ocean&xtcr=261
